181454,181404,51,1141,49,2021-05-27
183231,183068,163,1146,47,2021-05-28
182493,180858,1635,1148,55,2021-06-01
184331,181570,2761,1151,53,2021-06-02
184454,184316,139,1152,55,2021-06-03
186217,186047,170,1155,55,2021-06-04
185467,184878,589,1160,54,2021-06-07
185249,185040,208,1161,57,2021-06-08
185159,185116,43,1168,51,2021-06-09
186200,186162,38,1171,49,2021-06-10
185642,174814,10828,1173,47,2021-06-11
186127,184976,1150,1178,50,2021-06-14
184636,183937,698,1182,52,2021-06-15
183626,175212,8414,1187,47,2021-06-16
183799,183632,167,1189,47,2021-06-17
183140,183049,91,1199,38,2021-06-18
184330,182381,1949,1208,34,2021-06-21
184527,184519,8,1211,32,2021-06-22
184618,184607,10,1212,32,2021-06-23
185824,185814,10,1212,32,2021-06-24
186113,185483,631,1213,32,2021-06-25
187594,187277,316,1214,37,2021-06-28
188403,187956,447,1216,40,2021-06-29
189665,189661,4,1216,41,2021-06-30
191318,191314,4,1216,41,2021-07-01
192424,192421,4,1216,41,2021-07-02
193942,192834,1108,1218,53,2021-07-06
193593,192610,982,1218,55,2021-07-07
194360,193394,967,1219,55,2021-07-08
195029,194143,887,1223,62,2021-07-09
194264,194160,104,1234,52,2021-07-12
193901,193840,61,1236,51,2021-07-13
193770,192944,826,1237,50,2021-07-14
193017,189820,3196,1239,48,2021-07-15
191934,170172,21762,1250,37,2021-07-16
192724,192604,119,1256,32,2021-07-19
194049,193891,158,1261,30,2021-07-20
195195,195035,160,1264,29,2021-07-21
196443,196409,35,1266,28,2021-07-22
197456,196492,964,1267,34,2021-07-23
197275,196312,963,1270,37,2021-07-26
195754,194564,1190,1271,42,2021-07-27
196996,194629,2367,1273,42,2021-07-28
199408,198627,780,1273,45,2021-07-29
199186,198183,1003,1277,51,2021-07-30
199882,198555,1328,1279,56,2021-08-02
199286,194208,5078,1282,56,2021-08-03
195453,190375,5078,1282,56,2021-08-04
195756,195097,659,1284,57,2021-08-05
195109,193790,1318,1286,55,2021-08-06
195383,195246,137,1290,52,2021-08-09
195151,195044,108,1293,51,2021-08-10
196098,196076,22,1294,53,2021-08-11
196507,194240,2267,1296,51,2021-08-12
197579,197534,45,1298,50,2021-08-13
197876,197702,173,1301,52,2021-08-16
194971,194950,21,1308,47,2021-08-17
195556,195538,17,1310,46,2021-08-18
196814,196130,684,1311,45,2021-08-19
196687,196455,233,1312,47,2021-08-20
196452,195938,515,1317,44,2021-08-23
195871,195849,22,1322,41,2021-08-24
195234,195003,231,1325,40,2021-08-25
194523,194056,468,1332,35,2021-08-26
196423,175048,21375,1335,32,2021-08-27
197558,196084,1474,1340,48,2021-08-30
196985,196950,35,1342,48,2021-08-31
198164,198129,35,1342,48,2021-09-01
198961,198926,35,1342,48,2021-09-02
199235,199201,35,1342,48,2021-09-03
198887,197669,1218,1344,57,2021-09-07
198222,197370,852,1345,59,2021-09-08
197745,196573,1172,1351,57,2021-09-09
198021,198015,6,1362,47,2021-09-10
196457,196328,129,1375,36,2021-09-13
198191,196763,1428,1383,32,2021-09-14
199177,199139,39,1386,30,2021-09-15
199023,199018,4,1390,27,2021-09-16
196323,196285,38,1393,25,2021-09-17
193899,193539,359,1398,23,2021-09-20
195422,195149,273,1401,22,2021-09-21
198878,198831,48,1402,22,2021-09-22
200369,200322,48,1402,22,2021-09-23
200880,200832,48,1402,22,2021-09-24
198627,198562,65,1405,22,2021-09-27
197725,191801,5924,1406,21,2021-09-28
193904,186640,7264,1407,20,2021-09-29
194769,194727,43,1410,19,2021-09-30
195829,195786,43,1410,19,2021-10-01
196113,195593,520,1414,24,2021-10-04
196009,195981,29,1416,24,2021-10-05
196636,196607,29,1416,24,2021-10-06
197434,196737,696,1417,31,2021-10-07
196971,196923,48,1421,28,2021-10-08
196434,196002,431,1422,28,2021-10-11
196103,195778,325,1427,24,2021-10-12
198697,198640,57,1428,24,2021-10-13
200518,200461,57,1428,24,2021-10-14
200980,198643,2337,1429,30,2021-10-15
200812,195533,5279,1430,47,2021-10-18
202799,198700,4099,1431,53,2021-10-19
203848,201856,1992,1431,60,2021-10-20
204717,203095,1622,1431,62,2021-10-21
