100000.0,0.0,100000.0,2000-01-03
100000.0,0.0,100000.0,2000-01-04
100000.0,0.0,100000.0,2000-01-05
100000.0,0.0,100000.0,2000-01-06
100000.0,0.0,100000.0,2000-01-07
100000.0,0.0,100000.0,2000-01-10
100000.0,0.0,100000.0,2000-01-11
100000.0,0.0,100000.0,2000-01-12
100000.0,0.0,100000.0,2000-01-13
100000.0,99177.26295155287,822.7370484471321,2000-01-14
99134.80311381817,98424.18772381544,710.6153900027275,2000-01-18
98883.66214716434,97995.67362612486,887.9885210394859,2000-01-19
97945.17428946495,96782.68736296892,1162.486926496029,2000-01-20
97873.72405040264,96368.8898435384,1504.8342068642378,2000-01-21
96147.14234352112,96094.03427089751,53.10807262361095,2000-01-24
96049.06708758324,96002.78392583877,46.283161744475365,2000-01-25
92899.6007649079,92872.25255494565,27.34820996224971,2000-01-26
92647.2257014513,92645.03601634502,2.189685106277466,2000-01-27
90344.54581403732,90343.95400261879,0.5918114185351442,2000-01-28
92758.16626530886,92698.00945597887,60.1568093299893,2000-01-31
93999.97825843096,93999.18341618776,0.7948422431973086,2000-02-01
94197.709141016,94197.6895711422,0.01956987381709041,2000-02-02
95654.08990550041,95654.0703356266,0.01956987381709041,2000-02-03
96722.99104368687,96658.95669472216,64.03434896469855,2000-02-04
95777.84917855263,95674.90559220314,102.94358634949458,2000-02-07
96644.64606559277,96576.76329123974,67.88277435303462,2000-02-08
94341.39222681524,94270.45417559147,70.93805122376216,2000-02-09
93528.52726125717,93417.75773262978,110.7695286274029,2000-02-10
93009.20920813084,92964.5265071392,44.6827009916376,2000-02-11
92631.45779877901,92584.65124297142,46.80655580759776,2000-02-14
94180.45422154665,94176.45146822928,4.002753317365205,2000-02-15
92765.7337602973,92752.29937446116,13.434385836133401,2000-02-16
93780.53967267275,93552.04404628275,228.49562638998944,2000-02-17
91832.10148948431,91826.45513463019,5.646354854115998,2000-02-18
89843.54740029573,89753.26085197926,90.286548316486,2000-02-22
89118.6613084674,89110.03892183304,8.622386634357099,2000-02-23
89545.94636189938,89541.82299679518,4.123365104205732,2000-02-24
90128.35002726316,90072.25739526749,56.092631995685224,2000-02-25
89138.63095086813,89108.93712103367,29.693829834468488,2000-02-28
91168.87974143028,90825.20299047232,343.6767509579729,2000-02-29
92463.59613889456,92211.15009605885,252.44604283571948,2000-03-01
91461.50933945179,90703.33661919832,758.1727202534748,2000-03-02
93248.28113847971,93247.86928153038,0.4118569493366522,2000-03-03
96222.9771181941,94119.67834460735,2103.2987735867573,2000-03-06
94415.80584865808,93691.40503287315,724.4008157849385,2000-03-07
93162.26263606548,90963.77139002085,2198.491246044643,2000-03-08
94586.71173268557,93440.14917755127,1146.5625551343037,2000-03-09
96644.82880443335,96384.59802567959,260.23077875376475,2000-03-10
94807.23552054167,94198.22986805439,609.0056524872853,2000-03-13
92490.72938263416,89574.95827627182,2915.77110636235,2000-03-14
93961.16879504919,93500.68433791399,460.4844571352078,2000-03-15
97678.75803291798,97516.80603599548,161.95199692250026,2000-03-16
100177.32316976786,99882.66436624527,294.6588035225941,2000-03-17
99459.88811594248,98974.92584180832,484.96227413416636,2000-03-20
101310.2331417203,100805.29045844078,504.9426832795216,2000-03-21
101149.67211276294,100988.24256014824,161.42955261469615,2000-03-22
102954.8835592866,101758.30146074295,1196.5820985436512,2000-03-23
103201.39673954248,101128.58783054352,2072.8089089989735,2000-03-24
102005.0983222127,101661.13526797295,343.9630542397572,2000-03-27
101164.32921737432,100909.00708854198,255.32212883234752,2000-03-28
101044.53612571955,100678.27807474136,366.258050978191,2000-03-29
101325.02186077833,100211.49464809895,1113.5272126793934,2000-03-30
103060.96363204718,102181.18560802937,879.7780240178181,2000-03-31
103256.93259423971,100255.09044229984,3001.842151939876,2000-04-03
101427.25562483072,96644.4800555706,4782.775569260128,2000-04-04
102468.8949316144,97314.4594578743,5154.435473740108,2000-04-05
104219.81274682283,99837.32075047493,4382.4919963479115,2000-04-06
105694.37090379,105661.87090373039,32.50000005961192,2000-04-07
106004.47310692072,105901.44017338753,103.03293353319896,2000-04-10
107760.58048874141,107601.7544720173,158.8260167241167,2000-04-11
107375.14511471988,107340.72341394426,34.42170077563014,2000-04-12
106521.40637880564,106510.08119750023,11.325181305415299,2000-04-13
