100000.0,99646.7015,353.29849999999715,42020-01-02
99322.394,98969.0955,353.29849999999715,02020-01-03
99799.8205,99446.522,353.29849999999715,02020-01-06
100005.0175,99651.71900000001,353.29849999999715,02020-01-07
100325.204,99971.9055,353.29849999999715,02020-01-08
101310.18599999999,100956.88749999998,353.29849999999715,02020-01-09
100579.4775,100226.179,353.29849999999715,02020-01-10
101568.76849999999,101215.47,353.29849999999715,02020-01-13
101120.84449999999,101003.006,117.83849999999714,12020-01-14
101316.83649999999,101198.99799999999,117.83849999999714,02020-01-15
102526.19949999999,102408.36099999999,117.83849999999714,02020-01-16
103115.16649999999,102997.328,117.83849999999714,02020-01-17
103708.47849999998,78710.83999999998,24997.638499999997,02020-01-21
103592.88849999999,78595.24999999999,24997.638499999997,02020-01-22
103628.91849999999,78631.27999999998,24997.638499999997,02020-01-23
102395.8385,77398.2,24997.638499999997,02020-01-24
101696.12849999999,76698.48999999999,24997.638499999997,02020-01-27
102933.09850000001,52199.66000000001,50733.4385,02020-01-28
101180.2785,50446.840000000004,50733.4385,02020-01-29
102199.92850000001,51466.49000000001,50733.4385,02020-01-30
100883.8085,100870.55,13.258499999996275,12020-01-31
101800.57849999999,77345.13999999998,24455.438499999997,02020-02-03
103598.64600000001,79143.20750000002,24455.438499999997,02020-02-04
103263.916,78808.47750000001,24455.438499999997,02020-02-05
103665.706,79210.26750000002,24455.438499999997,02020-02-06
104299.62849999999,79844.19,24455.438499999997,02020-02-07
105969.076,81513.63750000001,24455.438499999997,02020-02-10
106343.9585,106313.72,30.238499999999476,12020-02-11
106988.6385,106958.4,30.238499999999476,02020-02-12
107065.24599999998,107035.00749999998,30.238499999999476,02020-02-13
107397.766,107367.5275,30.238499999999476,02020-02-14
108579.686,108549.44750000001,30.238499999999476,02020-02-18
110187.0135,110156.775,30.238499999999476,02020-02-19
108694.6035,108664.36499999999,30.238499999999476,02020-02-20
104986.431,104956.1925,30.238499999999476,02020-02-21
99749.121,99483.3925,265.7284999999995,02020-02-24
97411.3935,21596.78,75814.6135,02020-02-25
97375.0735,21560.459999999992,75814.6135,02020-02-26
95795.15350000001,0.0,95795.15350000001,02020-02-27
95795.15350000001,0.0,95795.15350000001,02020-02-28
95795.15350000001,0.0,95795.15350000001,02020-03-02
95795.15350000001,0.0,95795.15350000001,02020-03-03
95795.15350000001,0.0,95795.15350000001,02020-03-04
95795.15350000001,0.0,95795.15350000001,02020-03-05
95795.15350000001,0.0,95795.15350000001,02020-03-06
95795.15350000001,0.0,95795.15350000001,02020-03-09
95795.15350000001,0.0,95795.15350000001,02020-03-10
95795.15350000001,0.0,95795.15350000001,02020-03-11
95795.15350000001,0.0,95795.15350000001,02020-03-12
95795.15350000001,0.0,95795.15350000001,02020-03-13
95795.15350000001,0.0,95795.15350000001,02020-03-16
95795.15350000001,0.0,95795.15350000001,02020-03-17
95795.15350000001,0.0,95795.15350000001,02020-03-18
95795.15350000001,0.0,95795.15350000001,02020-03-19
95795.15350000001,0.0,95795.15350000001,02020-03-20
95795.15350000001,0.0,95795.15350000001,02020-03-23
95795.15350000001,0.0,95795.15350000001,02020-03-24
95795.15350000001,95706.38,88.77350000001024,12020-03-25
99329.89100000002,99312.02750000001,17.863500000010248,12020-03-26
96520.6085,96502.745,17.863500000010248,02020-03-27
99759.94600000001,99742.0825,17.863500000010248,02020-03-30
99035.07350000001,99017.21,17.863500000010248,02020-03-31
96905.92850000001,96888.065,17.863500000010248,02020-04-01
97468.90600000002,97451.04250000001,17.863500000010248,02020-04-02
96851.666,96833.80249999999,17.863500000010248,02020-04-03
101469.586,101451.72249999999,17.863500000010248,02020-04-06
102183.2535,102165.39,17.863500000010248,02020-04-07
103778.44350000001,103760.58,17.863500000010248,02020-04-08
103764.14350000002,103746.28000000001,17.863500000010248,02020-04-09
110166.846,110148.9825,17.863500000010248,02020-04-13
115973.4035,115955.54,17.863500000010248,02020-04-14
117211.3735,117193.51,17.863500000010248,02020-04-15
122313.056,122295.19249999999,17.863500000010248,02020-04-16
120626.4835,120608.62,17.863500000010248,02020-04-17
121567.321,121549.45749999999,17.863500000010248,02020-04-20
118245.12350000002,118227.26000000001,17.863500000010248,02020-04-21
120040.071,120022.20749999999,17.863500000010248,02020-04-22
121865.701,121847.8375,17.863500000010248,02020-04-23
122412.7785,122318.665,94.11350000001025,02020-04-24
120676.1135,120582.0,94.11350000001025,02020-04-27
117533.6735,117439.56,94.11350000001025,02020-04-28
120509.146,120415.03249999999,94.11350000001025,02020-04-29
125649.6135,125555.5,94.11350000001025,02020-04-30
116110.64350000002,116016.53000000001,94.11350000001025,02020-05-01
117630.606,117536.4925,94.11350000001025,02020-05-04
117722.46350000001,117510.39,212.07350000001315,22020-05-05
119676.27350000001,119621.2,55.073500000013155,12020-05-06
122138.4335,122083.35999999999,55.073500000013155,02020-05-07
122048.97350000001,121993.9,55.073500000013155,02020-05-08
122057.45350000002,122002.38,55.073500000013155,02020-05-11
119852.81350000002,119797.74,55.073500000013155,02020-05-12
118718.81350000002,118663.74,55.073500000013155,02020-05-13
118832.1235,118777.04999999999,55.073500000013155,02020-05-14
123340.74350000001,123285.67,55.073500000013155,02020-05-15
123009.95350000002,122954.88,55.073500000013155,02020-05-18
124698.89350000002,124643.82,55.073500000013155,02020-05-19
125462.5435,125407.46999999999,55.073500000013155,02020-05-20
124917.13350000001,124862.06,55.073500000013155,02020-05-21
126336.63350000001,126281.56,55.073500000013155,02020-05-22
124218.46350000001,124163.39,55.073500000013155,02020-05-26
